elapsed,label,threadName,bytes,sentBytes,grpThreads
66,HTTP Request Medium 1MB,Thread Group 1 1-14,1048842,122,20
121,HTTP Request Medium 3MB,Thread Group 1 1-16,3145994,122,20
99,HTTP Request Medium 1MB,Thread Group 1 1-3,1048842,122,20
558,HTTP Request Large 13MB,Thread Group 1 1-13,13631755,122,20
97,HTTP Request Medium 1MB,Thread Group 1 1-10,1048842,122,20
48,HTTP Request Little 3KB,Thread Group 1 1-11,2308,122,20
147,HTTP Request Medium 3MB,Thread Group 1 1-4,3145994,122,20
16,HTTP Request Little 1KB,Thread Group 1 1-8,1284,111,20
647,HTTP Request Large 13MB,Thread Group 1 1-17,13631755,122,20
570,HTTP Request Large 10MB,Thread Group 1 1-20,10486027,122,20
76,HTTP Request Medium 1MB,Thread Group 1 1-1,1048842,122,20
287,HTTP Request Medium 2MB,Thread Group 1 1-6,2097418,122,20
15,HTTP Request Little 3KB,Thread Group 1 1-14,2308,122,20
130,HTTP Request Medium 1MB,Thread Group 1 1-19,1048842,122,20
11,HTTP Request Little 1KB,Thread Group 1 1-20,1284,111,20
719,HTTP Request Large 13MB,Thread Group 1 1-15,13631755,122,20
313,HTTP Request Medium 3MB,Thread Group 1 1-2,3145994,122,20
861,HTTP Request Large 13MB,Thread Group 1 1-5,13631755,122,20
5,HTTP Request Little 2KB,Thread Group 1 1-5,2308,122,20
691,HTTP Request Large 10MB,Thread Group 1 1-9,10486027,122,20
1342,HTTP Request Large 20MB,Thread Group 1 1-18,20971788,122,20
58,HTTP Request Medium 1MB,Thread Group 1 1-15,1048842,122,20
7,HTTP Request Little 3KB,Thread Group 1 1-18,2308,122,20
9,HTTP Request Little 1KB,Thread Group 1 1-8,1284,111,20
1016,HTTP Request Large 16MB,Thread Group 1 1-12,16777484,122,20
7,HTTP Request Little 3KB,Thread Group 1 1-12,2308,122,20
148,HTTP Request Medium 1MB,Thread Group 1 1-6,1048842,122,20
222,HTTP Request Medium 2MB,Thread Group 1 1-9,2097418,122,20
1032,HTTP Request Large 16MB,Thread Group 1 1-13,16777484,122,20
32,HTTP Request Little 2KB,Thread Group 1 1-13,2308,122,20
683,HTTP Request Large 10MB,Thread Group 1 1-4,10486027,122,20
12,HTTP Request Little 2KB,Thread Group 1 1-20,2308,122,20
858,HTTP Request Large 10MB,Thread Group 1 1-3,10486027,122,20
1106,HTTP Request Large 16MB,Thread Group 1 1-17,16777484,122,20
211,HTTP Request Medium 2MB,Thread Group 1 1-19,2097418,122,20
58,HTTP Request Medium 1MB,Thread Group 1 1-17,1048842,122,20
30,HTTP Request Little 1KB,Thread Group 1 1-4,1284,111,20
1363,HTTP Request Large 16MB,Thread Group 1 1-7,16777484,122,20
6,HTTP Request Little 1KB,Thread Group 1 1-5,1284,111,20
5,HTTP Request Little 1KB,Thread Group 1 1-15,1284,111,20
75,HTTP Request Little 1KB,Thread Group 1 1-7,1284,111,20
6,HTTP Request Little 3KB,Thread Group 1 1-9,2308,122,20
41,HTTP Request Little 3KB,Thread Group 1 1-8,2308,122,20
1040,HTTP Request Large 13MB,Thread Group 1 1-11,13631755,122,20
694,HTTP Request Large 10MB,Thread Group 1 1-1,10486027,122,20
194,HTTP Request Medium 2MB,Thread Group 1 1-18,2097418,122,20
1222,HTTP Request Large 16MB,Thread Group 1 1-10,16777484,122,20
33,HTTP Request Little 3KB,Thread Group 1 1-10,2308,122,20
188,HTTP Request Medium 2MB,Thread Group 1 1-6,2097418,122,20
693,HTTP Request Large 10MB,Thread Group 1 1-2,10486027,122,20
1437,HTTP Request Large 20MB,Thread Group 1 1-16,20971788,122,20
63,HTTP Request Medium 1MB,Thread Group 1 1-16,1048842,122,20
108,HTTP Request Medium 3MB,Thread Group 1 1-1,3145994,122,20
718,HTTP Request Large 13MB,Thread Group 1 1-14,13631755,122,20
9,HTTP Request Little 1KB,Thread Group 1 1-19,1284,111,20
38,HTTP Request Medium 1MB,Thread Group 1 1-2,1048842,122,20
422,HTTP Request Large 10MB,Thread Group 1 1-12,10486027,122,20
740,HTTP Request Large 16MB,Thread Group 1 1-3,16777484,122,20
4,HTTP Request Little 2KB,Thread Group 1 1-3,2308,122,20
3,HTTP Request Little 2KB,Thread Group 1 1-17,2308,122,20
5,HTTP Request Little 3KB,Thread Group 1 1-4,2308,122,20
269,HTTP Request Large 10MB,Thread Group 1 1-14,10486027,122,20
15,HTTP Request Little 1KB,Thread Group 1 1-12,1284,111,20
607,HTTP Request Large 20MB,Thread Group 1 1-13,20971788,122,20
194,HTTP Request Medium 3MB,Thread Group 1 1-8,3145994,122,20
22,HTTP Request Little 1KB,Thread Group 1 1-16,1284,111,20
252,HTTP Request Medium 3MB,Thread Group 1 1-6,3145994,122,20
6,HTTP Request Little 3KB,Thread Group 1 1-13,2308,122,20
1029,HTTP Request Large 20MB,Thread Group 1 1-11,20971788,122,20
165,HTTP Request Medium 1MB,Thread Group 1 1-10,1048842,122,20
12,HTTP Request Little 1KB,Thread Group 1 1-2,1284,111,20
105,HTTP Request Medium 1MB,Thread Group 1 1-14,1048842,122,20
7,HTTP Request Little 1KB,Thread Group 1 1-17,1284,111,20
111,HTTP Request Little 2KB,Thread Group 1 1-4,2308,122,20
881,HTTP Request Large 16MB,Thread Group 1 1-7,16777484,122,20
217,HTTP Request Medium 2MB,Thread Group 1 1-3,2097418,122,20
126,HTTP Request Medium 2MB,Thread Group 1 1-7,2097418,122,20
1000,HTTP Request Large 16MB,Thread Group 1 1-18,16777484,122,20
1212,HTTP Request Large 16MB,Thread Group 1 1-5,16777484,122,20
13,HTTP Request Little 2KB,Thread Group 1 1-13,2308,122,20
10,HTTP Request Little 3KB,Thread Group 1 1-2,2308,122,20
87,HTTP Request Medium 1MB,Thread Group 1 1-5,1048842,122,20
330,HTTP Request Medium 2MB,Thread Group 1 1-12,2097418,122,20
1286,HTTP Request Large 16MB,Thread Group 1 1-15,16777484,122,20
1533,HTTP Request Large 20MB,Thread Group 1 1-20,20971788,122,20
180,HTTP Request Medium 2MB,Thread Group 1 1-16,2097418,122,20
34,HTTP Request Little 1KB,Thread Group 1 1-14,1284,111,20
307,HTTP Request Medium 3MB,Thread Group 1 1-18,3145994,122,20
306,HTTP Request Medium 3MB,Thread Group 1 1-10,3145994,122,20
1096,HTTP Request Large 16MB,Thread Group 1 1-1,16777484,122,20
156,HTTP Request Medium 3MB,Thread Group 1 1-15,3145994,122,20
1368,HTTP Request Large 16MB,Thread Group 1 1-9,16777484,122,20
196,HTTP Request Medium 3MB,Thread Group 1 1-20,3145994,122,20
7,HTTP Request Little 2KB,Thread Group 1 1-7,2308,122,20
1377,HTTP Request Large 16MB,Thread Group 1 1-11,16777484,122,20
20,HTTP Request Little 1KB,Thread Group 1 1-10,1284,111,20
7,HTTP Request Little 3KB,Thread Group 1 1-16,2308,122,20
1022,HTTP Request Large 16MB,Thread Group 1 1-8,16777484,122,20
8,HTTP Request Little 2KB,Thread Group 1 1-8,2308,122,20
11,HTTP Request Little 2KB,Thread Group 1 1-2,2308,122,20
1608,HTTP Request Large 20MB,Thread Group 1 1-19,20971788,122,20
1193,HTTP Request Large 16MB,Thread Group 1 1-6,16777484,122,20
58,HTTP Request Little 2KB,Thread Group 1 1-14,2308,122,20
980,HTTP Request Large 13MB,Thread Group 1 1-1,13631755,122,20
7,HTTP Request Little 3KB,Thread Group 1 1-1,2308,122,20
415,HTTP Request Medium 3MB,Thread Group 1 1-5,3145994,122,20
813,HTTP Request Large 10MB,Thread Group 1 1-11,10486027,122,20
1181,HTTP Request Large 13MB,Thread Group 1 1-9,13631755,122,20
867,HTTP Request Large 10MB,Thread Group 1 1-18,10486027,122,20
104,HTTP Request Medium 1MB,Thread Group 1 1-18,1048842,122,20
1134,HTTP Request Large 13MB,Thread Group 1 1-12,13631755,122,20
297,HTTP Request Medium 3MB,Thread Group 1 1-11,3145994,122,20
139,HTTP Request Medium 1MB,Thread Group 1 1-8,1048842,122,20
273,HTTP Request Medium 1MB,Thread Group 1 1-9,1048842,122,20
88,HTTP Request Medium 1MB,Thread Group 1 1-12,1048842,122,20
984,HTTP Request Large 10MB,Thread Group 1 1-13,10486027,122,20
323,HTTP Request Medium 2MB,Thread Group 1 1-10,2097418,122,20
1539,HTTP Request Large 20MB,Thread Group 1 1-4,20971788,122,20
79,HTTP Request Medium 1MB,Thread Group 1 1-13,1048842,122,20
1706,HTTP Request Large 20MB,Thread Group 1 1-17,20971788,122,20
1064,HTTP Request Large 10MB,Thread Group 1 1-20,10486027,122,20
9,HTTP Request Little 2KB,Thread Group 1 1-1,2308,122,20
1115,HTTP Request Large 10MB,Thread Group 1 1-6,10486027,122,20
4,HTTP Request Little 1KB,Thread Group 1 1-6,1284,111,20
1842,HTTP Request Large 20MB,Thread Group 1 1-3,20971788,122,20
6,HTTP Request Little 1KB,Thread Group 1 1-3,1284,111,20
383,HTTP Request Medium 3MB,Thread Group 1 1-14,3145994,122,20
1304,HTTP Request Large 13MB,Thread Group 1 1-19,13631755,122,20
7,HTTP Request Little 3KB,Thread Group 1 1-19,2308,122,20
238,HTTP Request Medium 3MB,Thread Group 1 1-17,3145994,122,20
177,HTTP Request Medium 1MB,Thread Group 1 1-11,1048842,122,20
6,HTTP Request Little 2KB,Thread Group 1 1-12,2308,122,20
1645,HTTP Request Large 20MB,Thread Group 1 1-15,20971788,122,20
10,HTTP Request Little 3KB,Thread Group 1 1-15,2308,122,20
296,HTTP Request Medium 3MB,Thread Group 1 1-9,3145994,122,20
753,HTTP Request Large 13MB,Thread Group 1 1-4,13631755,122,20
42,HTTP Request Medium 1MB,Thread Group 1 1-4,1048842,122,20
1289,HTTP Request Large 16MB,Thread Group 1 1-16,16777484,122,20
1201,HTTP Request Large 16MB,Thread Group 1 1-2,16777484,122,20
11,HTTP Request Little 2KB,Thread Group 1 1-11,2308,122,20
276,HTTP Request Medium 2MB,Thread Group 1 1-17,2097418,122,20
14,HTTP Request Little 2KB,Thread Group 1 1-9,2308,122,20
1159,HTTP Request Large 13MB,Thread Group 1 1-20,13631755,122,20
1967,HTTP Request Large 20MB,Thread Group 1 1-7,20971788,122,20
129,HTTP Request Medium 1MB,Thread Group 1 1-7,1048842,122,20
1135,HTTP Request Large 13MB,Thread Group 1 1-18,13631755,122,20
22,HTTP Request Little 1KB,Thread Group 1 1-18,1284,111,20
1982,HTTP Request Large 20MB,Thread Group 1 1-5,20971788,122,20
258,HTTP Request Medium 2MB,Thread Group 1 1-4,2097418,122,20
241,HTTP Request Medium 2MB,Thread Group 1 1-5,2097418,122,20
57,HTTP Request Little 1KB,Thread Group 1 1-9,1284,111,20
1592,HTTP Request Large 20MB,Thread Group 1 1-8,20971788,122,20
262,HTTP Request Medium 2MB,Thread Group 1 1-11,2097418,122,20
1205,HTTP Request Large 10MB,Thread Group 1 1-19,10486027,122,20
6,HTTP Request Little 2KB,Thread Group 1 1-4,2308,122,20
1409,HTTP Request Large 13MB,Thread Group 1 1-2,13631755,122,20
1428,HTTP Request Large 13MB,Thread Group 1 1-16,13631755,122,20
21,HTTP Request Little 2KB,Thread Group 1 1-18,2308,122,20
29,HTTP Request Little 2KB,Thread Group 1 1-16,2308,122,20
1823,HTTP Request Large 20MB,Thread Group 1 1-14,20971788,122,20
1801,HTTP Request Large 16MB,Thread Group 1 1-13,16777484,122,20
1573,HTTP Request Large 13MB,Thread Group 1 1-6,13631755,122,20
25,HTTP Request Little 3KB,Thread Group 1 1-5,2308,122,20
7,HTTP Request Little 2KB,Thread Group 1 1-6,2308,122,20
2168,HTTP Request Large 20MB,Thread Group 1 1-10,20971788,122,20
1555,HTTP Request Large 13MB,Thread Group 1 1-3,13631755,122,20
316,HTTP Request Medium 2MB,Thread Group 1 1-2,2097418,122,20
244,HTTP Request Medium 2MB,Thread Group 1 1-13,2097418,122,20
26,HTTP Request Little 3KB,Thread Group 1 1-11,2308,122,20
289,HTTP Request Medium 2MB,Thread Group 1 1-14,2097418,122,20
1159,HTTP Request Large 10MB,Thread Group 1 1-17,10486027,122,20
7,HTTP Request Little 3KB,Thread Group 1 1-17,2308,122,20
377,HTTP Request Medium 3MB,Thread Group 1 1-3,3145994,122,20
2052,HTTP Request Large 20MB,Thread Group 1 1-1,20971788,122,20
6,HTTP Request Little 1KB,Thread Group 1 1-1,1284,111,20
909,HTTP Request Large 10MB,Thread Group 1 1-8,10486027,122,20
973,HTTP Request Large 10MB,Thread Group 1 1-7,10486027,122,20
6,HTTP Request Little 3KB,Thread Group 1 1-7,2308,122,20
129,HTTP Request Medium 2MB,Thread Group 1 1-8,2097418,122,20
7,HTTP Request Little 3KB,Thread Group 1 1-4,2308,122,20
1900,HTTP Request Large 16MB,Thread Group 1 1-20,16777484,122,20
1801,HTTP Request Large 20MB,Thread Group 1 1-12,20971788,122,20
1790,HTTP Request Large 20MB,Thread Group 1 1-15,20971788,122,20
118,HTTP Request Medium 1MB,Thread Group 1 1-20,1048842,122,20
115,HTTP Request Medium 1MB,Thread Group 1 1-18,1048842,122,20
13,HTTP Request Little 2KB,Thread Group 1 1-5,2308,122,20
156,HTTP Request Medium 3MB,Thread Group 1 1-12,3145994,122,20
171,HTTP Request Medium 3MB,Thread Group 1 1-15,3145994,122,20
17,HTTP Request Little 1KB,Thread Group 1 1-11,1284,111,20
193,HTTP Request Medium 2MB,Thread Group 1 1-3,2097418,122,20
1064,HTTP Request Large 16MB,Thread Group 1 1-10,16777484,122,20
8,HTTP Request Little 2KB,Thread Group 1 1-10,2308,122,20
547,HTTP Request Large 10MB,Thread Group 1 1-16,10486027,122,20
1475,HTTP Request Large 16MB,Thread Group 1 1-19,16777484,122,20
124,HTTP Request Medium 3MB,Thread Group 1 1-19,3145994,122,20
669,HTTP Request Large 13MB,Thread Group 1 1-13,13631755,122,20
9,HTTP Request Little 3KB,Thread Group 1 1-16,2308,122,20
8,HTTP Request Little 3KB,Thread Group 1 1-3,2308,122,20
137,HTTP Request Medium 1MB,Thread Group 1 1-15,1048842,122,20
243,HTTP Request Medium 2MB,Thread Group 1 1-4,2097418,122,20
323,HTTP Request Medium 3MB,Thread Group 1 1-7,3145994,122,20
238,HTTP Request Medium 2MB,Thread Group 1 1-20,2097418,122,20
960,HTTP Request Large 16MB,Thread Group 1 1-14,16777484,122,20
1479,HTTP Request Large 20MB,Thread Group 1 1-9,20971788,122,20
72,HTTP Request Medium 1MB,Thread Group 1 1-14,1048842,122,20
321,HTTP Request Medium 3MB,Thread Group 1 1-18,3145994,122,20
229,HTTP Request Medium 3MB,Thread Group 1 1-13,3145994,122,20
788,HTTP Request Large 13MB,Thread Group 1 1-8,13631755,122,20
15,HTTP Request Little 1KB,Thread Group 1 1-8,1284,111,20
849,HTTP Request Large 13MB,Thread Group 1 1-1,13631755,122,20
68,HTTP Request Medium 1MB,Thread Group 1 1-1,1048842,122,20
1522,HTTP Request Large 20MB,Thread Group 1 1-2,20971788,122,20
1448,HTTP Request Large 20MB,Thread Group 1 1-6,20971788,122,20
6,HTTP Request Little 1KB,Thread Group 1 1-20,1284,111,20
11,HTTP Request Little 3KB,Thread Group 1 1-6,2308,122,20
1216,HTTP Request Large 20MB,Thread Group 1 1-17,20971788,122,20
8,HTTP Request Little 1KB,Thread Group 1 1-13,1284,111,20
9,HTTP Request Little 1KB,Thread Group 1 1-3,1284,111,20
206,HTTP Request Medium 2MB,Thread Group 1 1-16,2097418,122,20
245,HTTP Request Medium 2MB,Thread Group 1 1-18,2097418,122,20
37,HTTP Request Little 3KB,Thread Group 1 1-14,2308,122,20
985,HTTP Request Large 13MB,Thread Group 1 1-5,13631755,122,20
227,HTTP Request Medium 3MB,Thread Group 1 1-17,3145994,122,20
912,HTTP Request Large 10MB,Thread Group 1 1-9,10486027,122,20
859,HTTP Request Large 13MB,Thread Group 1 1-11,13631755,122,20
1314,HTTP Request Large 16MB,Thread Group 1 1-12,16777484,122,20
152,HTTP Request Medium 2MB,Thread Group 1 1-11,2097418,122,20
5,HTTP Request Little 2KB,Thread Group 1 1-1,2308,122,20
1076,HTTP Request Large 13MB,Thread Group 1 1-10,13631755,122,20
176,HTTP Request Medium 2MB,Thread Group 1 1-12,2097418,122,20
679,HTTP Request Large 10MB,Thread Group 1 1-15,10486027,122,20
974,HTTP Request Large 10MB,Thread Group 1 1-19,10486027,122,20
5,HTTP Request Little 3KB,Thread Group 1 1-19,2308,122,20
11,HTTP Request Little 3KB,Thread Group 1 1-20,2308,122,20
8,HTTP Request Little 2KB,Thread Group 1 1-6,2308,122,20
5,HTTP Request Little 1KB,Thread Group 1 1-16,1284,111,20
197,HTTP Request Medium 3MB,Thread Group 1 1-8,3145994,122,20
7,HTTP Request Little 1KB,Thread Group 1 1-13,1284,111,20
973,HTTP Request Large 13MB,Thread Group 1 1-4,13631755,122,20
95,HTTP Request Medium 2MB,Thread Group 1 1-15,2097418,122,20
1134,HTTP Request Large 13MB,Thread Group 1 1-2,13631755,122,20
1154,HTTP Request Large 13MB,Thread Group 1 1-7,13631755,122,20
5,HTTP Request Little 1KB,Thread Group 1 1-2,1284,111,20
130,HTTP Request Medium 1MB,Thread Group 1 1-3,1048842,122,20
8,HTTP Request Little 2KB,Thread Group 1 1-11,2308,122,20
328,HTTP Request Large 10MB,Thread Group 1 1-4,10486027,122,20
565,HTTP Request Large 10MB,Thread Group 1 1-10,10486027,122,20
619,HTTP Request Large 10MB,Thread Group 1 1-18,10486027,122,20
573,HTTP Request Large 10MB,Thread Group 1 1-17,10486027,122,20
14,HTTP Request Little 3KB,Thread Group 1 1-10,2308,122,20
1354,HTTP Request Large 20MB,Thread Group 1 1-5,20971788,122,20
1281,HTTP Request Large 16MB,Thread Group 1 1-9,16777484,122,20
616,HTTP Request Large 13MB,Thread Group 1 1-7,13631755,122,20
248,HTTP Request Medium 2MB,Thread Group 1 1-1,2097418,122,20
19,HTTP Request Little 3KB,Thread Group 1 1-15,2308,122,20
168,HTTP Request Medium 2MB,Thread Group 1 1-6,2097418,122,20
274,HTTP Request Medium 3MB,Thread Group 1 1-5,3145994,122,20
100,HTTP Request Medium 1MB,Thread Group 1 1-7,1048842,122,20
605,HTTP Request Large 10MB,Thread Group 1 1-12,10486027,122,20
5,HTTP Request Little 1KB,Thread Group 1 1-11,1284,111,20
368,HTTP Request Medium 3MB,Thread Group 1 1-2,3145994,122,20
74,HTTP Request Medium 1MB,Thread Group 1 1-12,1048842,122,20
1229,HTTP Request Large 16MB,Thread Group 1 1-14,16777484,122,20
6,HTTP Request Little 2KB,Thread Group 1 1-14,2308,122,20
12,HTTP Request Little 2KB,Thread Group 1 1-15,2308,122,20
381,HTTP Request Medium 3MB,Thread Group 1 1-10,3145994,122,20
17,HTTP Request Little 3KB,Thread Group 1 1-11,2308,122,20
1510,HTTP Request Large 20MB,Thread Group 1 1-8,20971788,122,20
283,HTTP Request Medium 2MB,Thread Group 1 1-2,2097418,122,20
30,HTTP Request Little 2KB,Thread Group 1 1-12,2308,122,20
130,HTTP Request Medium 1MB,Thread Group 1 1-8,1048842,122,20
1298,HTTP Request Large 13MB,Thread Group 1 1-3,13631755,122,20
884,HTTP Request Large 10MB,Thread Group 1 1-1,10486027,122,20
5,HTTP Request Little 1KB,Thread Group 1 1-10,1284,111,20
1526,HTTP Request Large 16MB,Thread Group 1 1-18,16777484,122,20
7,HTTP Request Little 3KB,Thread Group 1 1-18,2308,122,20
1608,HTTP Request Large 16MB,Thread Group 1 1-16,16777484,122,20
1683,HTTP Request Large 16MB,Thread Group 1 1-19,16777484,122,20
1573,HTTP Request Large 16MB,Thread Group 1 1-17,16777484,122,20
1550,HTTP Request Large 20MB,Thread Group 1 1-4,20971788,122,20
108,HTTP Request Medium 1MB,Thread Group 1 1-17,1048842,122,20
300,HTTP Request Medium 3MB,Thread Group 1 1-3,3145994,122,20
310,HTTP Request Medium 3MB,Thread Group 1 1-14,3145994,122,20
205,HTTP Request Medium 2MB,Thread Group 1 1-19,2097418,122,20
6,HTTP Request Little 2KB,Thread Group 1 1-2,2308,122,20
1797,HTTP Request Large 20MB,Thread Group 1 1-13,20971788,122,20
1923,HTTP Request Large 20MB,Thread Group 1 1-9,20971788,122,20
61,HTTP Request Medium 1MB,Thread Group 1 1-13,1048842,122,20
11,HTTP Request Little 3KB,Thread Group 1 1-9,2308,122,20
20,HTTP Request Little 1KB,Thread Group 1 1-12,1284,111,20
2199,HTTP Request Large 20MB,Thread Group 1 1-20,20971788,122,20
7,HTTP Request Little 2KB,Thread Group 1 1-20,2308,122,20
1421,HTTP Request Large 16MB,Thread Group 1 1-5,16777484,122,20
274,HTTP Request Medium 3MB,Thread Group 1 1-11,3145994,122,20
26,HTTP Request Little 2KB,Thread Group 1 1-18,2308,122,20
741,HTTP Request Large 16MB,Thread Group 1 1-4,16777484,122,20
233,HTTP Request Medium 2MB,Thread Group 1 1-5,2097418,122,20
32,HTTP Request Little 1KB,Thread Group 1 1-4,1284,111,20
1035,HTTP Request Large 13MB,Thread Group 1 1-16,13631755,122,20
605,HTTP Request Large 10MB,Thread Group 1 1-8,10486027,122,20
1947,HTTP Request Large 20MB,Thread Group 1 1-6,20971788,122,20
298,HTTP Request Medium 2MB,Thread Group 1 1-17,2097418,122,20
1728,HTTP Request Large 20MB,Thread Group 1 1-7,20971788,122,20
6,HTTP Request Little 1KB,Thread Group 1 1-7,1284,111,20
1135,HTTP Request Large 16MB,Thread Group 1 1-15,16777484,122,20
73,HTTP Request Medium 1MB,Thread Group 1 1-6,1048842,122,20
247,HTTP Request Medium 3MB,Thread Group 1 1-16,3145994,122,20
167,HTTP Request Medium 2MB,Thread Group 1 1-13,2097418,122,20
1481,HTTP Request Large 20MB,Thread Group 1 1-1,20971788,122,20
216,HTTP Request Medium 2MB,Thread Group 1 1-20,2097418,122,20
140,HTTP Request Little 1KB,Thread Group 1 1-5,1284,111,20
242,HTTP Request Medium 3MB,Thread Group 1 1-1,3145994,122,20
308,HTTP Request Medium 3MB,Thread Group 1 1-12,3145994,122,20
12,HTTP Request Little 2KB,Thread Group 1 1-17,2308,122,20
93,HTTP Request Medium 1MB,Thread Group 1 1-4,1048842,122,20
934,HTTP Request Large 10MB,Thread Group 1 1-2,10486027,122,20
8,HTTP Request Little 2KB,Thread Group 1 1-7,2308,122,20
804,HTTP Request Large 13MB,Thread Group 1 1-15,13631755,122,20
14,HTTP Request Little 1KB,Thread Group 1 1-15,1284,111,20
814,HTTP Request Large 13MB,Thread Group 1 1-8,13631755,122,20
1430,HTTP Request Large 13MB,Thread Group 1 1-19,13631755,122,20
144,HTTP Request Medium 2MB,Thread Group 1 1-8,2097418,122,20
1606,HTTP Request Large 20MB,Thread Group 1 1-3,20971788,122,20
2,HTTP Request Little 2KB,Thread Group 1 1-3,2308,122,20
28,HTTP Request Little 1KB,Thread Group 1 1-19,1284,111,20
132,HTTP Request Medium 1MB,Thread Group 1 1-20,1048842,122,20
1768,HTTP Request Large 20MB,Thread Group 1 1-14,20971788,122,20
36,HTTP Request Little 1KB,Thread Group 1 1-14,1284,111,20
989,HTTP Request Large 13MB,Thread Group 1 1-18,13631755,122,20
1819,HTTP Request Large 16MB,Thread Group 1 1-10,16777484,122,20
1357,HTTP Request Large 13MB,Thread Group 1 1-9,13631755,122,20
218,HTTP Request Medium 1MB,Thread Group 1 1-10,1048842,122,20
